step,k,mom_prob
260,-11.3811,4.14458e-12
260,-11.2762,4.82088e-12
260,-11.1713,5.61543e-12
260,-11.0664,6.54208e-12
260,-10.9615,7.65932e-12
260,-10.8566,9.0294e-12
260,-10.7517,1.06759e-11
260,-10.6468,1.26342e-11
260,-10.5419,1.50215e-11
260,-10.437,1.7991e-11
260,-10.3321,2.16443e-11
260,-10.2272,2.60914e-11
260,-10.1224,3.16008e-11
260,-10.0175,3.85747e-11
260,-9.91257,4.73754e-11
260,-9.80767,5.83824e-11
260,-9.70278,7.23224e-11
260,-9.59788,9.03647e-11
260,-9.49299,1.13807e-10
260,-9.38809,1.4408e-10
260,-9.2832,1.83543e-10
260,-9.1783,2.36134e-10
260,-9.07341,3.06928e-10
260,-8.96851,4.01969e-10
260,-8.86362,5.30585e-10
260,-8.75872,7.08902e-10
260,-8.65383,9.60206e-10
260,-8.54893,1.31416e-09
260,-8.44404,1.81727e-09
260,-8.33914,2.55599e-09
260,-8.23425,3.66298e-09
260,-8.12935,5.31624e-09
260,-8.02446,7.84684e-09
260,-7.91956,1.19041e-08
260,-7.81467,1.84354e-08
260,-7.70977,2.91501e-08
260,-7.60488,4.78492e-08
260,-7.49998,8.10269e-08
260,-7.39509,1.42966e-07
260,-7.29019,2.61891e-07
260,-7.1853,4.48091e-07
260,-7.0804,1.60266e-06
260,-6.97551,8.35176e-06
260,-6.87061,4.84349e-05
260,-6.76572,0.00113263
260,-6.66082,0.0139793
260,-6.55593,0.102313
260,-6.45103,0.537752
260,-6.34614,2.06884
260,-6.24124,5.6229
260,-6.13635,10.6121
260,-6.03146,13.9467
260,-5.92656,12.8906
260,-5.82167,8.45519
260,-5.71677,3.9516
260,-5.61188,1.31004
260,-5.50698,0.302259
260,-5.40209,0.0462127
260,-5.29719,0.00412012
260,-5.1923,0.000152401
260,-5.0874,2.68357e-05
260,-4.98251,2.23438e-05
260,-4.87761,1.10326e-05
260,-4.77272,4.99421e-06
260,-4.66782,2.258e-06
260,-4.56293,1.02881e-06
260,-4.45803,4.80832e-07
260,-4.35314,2.36944e-07
260,-4.24824,1.2604e-07
260,-4.14335,7.17889e-08
260,-4.03845,4.33745e-08
260,-3.93356,2.7406e-08
260,-3.82866,1.77807e-08
260,-3.72377,1.1911e-08
260,-3.61887,8.1109e-09
260,-3.51398,5.66033e-09
260,-3.40908,4.01159e-09
260,-3.30419,2.89709e-09
260,-3.19929,2.11966e-09
260,-3.0944,1.577e-09
260,-2.9895,1.18292e-09
260,-2.88461,9.04485e-10
260,-2.77971,6.93403e-10
260,-2.67482,5.39856e-10
260,-2.56992,4.2476e-10
260,-2.46503,3.35503e-10
260,-2.36013,2.68166e-10
260,-2.25524,2.16343e-10
260,-2.15034,1.75307e-10
260,-2.04545,1.43078e-10
260,-1.94056,1.17834e-10
260,-1.83566,9.76298e-11
260,-1.73077,8.12219e-11
260,-1.62587,6.79879e-11
260,-1.52098,5.73366e-11
260,-1.41608,4.85995e-11
260,-1.31119,4.13211e-11
260,-1.20629,3.53069e-11
260,-1.1014,3.03747e-11
260,-0.996501,2.6254e-11
260,-0.891606,2.27391e-11
260,-0.786712,1.97694e-11
260,-0.681817,1.73007e-11
260,-0.576922,1.52123e-11
260,-0.472027,1.33925e-11
260,-0.367132,1.18201e-11
260,-0.262237,1.04992e-11
260,-0.157342,9.37557e-12
260,-0.0524474,8.37786e-12
260,0.0524474,7.49381e-12
260,0.157342,6.74159e-12
260,0.262237,6.09711e-12
260,0.367132,5.50929e-12
260,0.472027,4.97314e-12
260,0.576922,4.53e-12
260,0.681817,4.18175e-12
260,0.786712,3.8471e-12
260,0.891606,3.48695e-12
260,0.996501,3.21463e-12
260,1.1014,3.01112e-12
260,1.20629,2.75459e-12
260,1.31119,2.59538e-12
260,1.41608,2.37011e-12
260,1.52098,2.25784e-12
260,1.62587,2.08817e-12
260,1.73077,2.01246e-12
260,1.83566,1.82063e-12
260,1.94056,1.7598e-12
260,2.04545,1.70461e-12
260,2.15034,1.56806e-12
260,2.25524,1.49546e-12
260,2.36013,1.46107e-12
260,2.46503,1.39592e-12
260,2.56992,1.32589e-12
260,2.67482,1.28275e-12
260,2.77971,1.25348e-12
260,2.88461,1.21822e-12
260,2.9895,1.18006e-12
260,3.0944,1.15301e-12
260,3.19929,1.13909e-12
260,3.30419,1.12733e-12
260,3.40908,1.11223e-12
260,3.51398,1.10242e-12
260,3.61887,1.10613e-12
260,3.72377,1.11741e-12
260,3.82866,1.127e-12
260,3.93356,1.13996e-12
260,4.03845,1.16863e-12
260,4.14335,1.21211e-12
260,4.24824,1.25952e-12
260,4.35314,1.31342e-12
260,4.45803,1.39136e-12
260,4.56293,1.50051e-12
260,4.66782,1.63193e-12
260,4.77272,1.78976e-12
260,4.87761,2.00484e-12
260,4.98251,2.30301e-12
260,5.0874,2.68174e-12
260,5.1923,3.13889e-12
260,5.29719,3.69091e-12
260,5.40209,4.30521e-12
260,5.50698,4.84245e-12
260,5.61188,5.15832e-12
260,5.71677,5.1919e-12
260,5.82167,4.92438e-12
260,5.92656,4.33229e-12
260,6.03146,3.57854e-12
260,6.13635,2.82768e-12
260,6.24124,2.16202e-12
260,6.34614,1.59433e-12
260,6.45103,1.15129e-12
260,6.55593,8.48363e-13
260,6.66082,6.32127e-13
260,6.76572,4.62648e-13
260,6.87061,3.38843e-13
260,6.97551,2.61489e-13
260,7.0804,2.07541e-13
260,7.1853,1.57191e-13
260,7.29019,1.16339e-13
260,7.39509,9.42848e-14
260,7.49998,8.06336e-14
260,7.60488,6.18147e-14
260,7.70977,4.34842e-14
260,7.81467,3.68472e-14
260,7.91956,3.53408e-14
260,8.02446,2.62306e-14
260,8.12935,1.52618e-14
260,8.23425,1.50489e-14
260,8.33914,1.79001e-14
260,8.44404,1.04744e-14
260,8.54893,3.60549e-15
260,8.65383,8.87951e-15
260,8.75872,9.94619e-15
260,8.86362,1.50219e-15
260,8.96851,2.90051e-15
260,9.07341,6.81122e-15
260,9.1783,1.22166e-15
260,9.2832,1.09491e-15
260,9.38809,1.9664e-15
260,9.49299,1.54698e-16
260,9.59788,9.35356e-16
260,9.70278,2.24237e-18
260,9.80767,1.06707e-15
260,9.91257,9.34534e-17
260,10.0175,5.54262e-16
260,10.1224,1.51883e-16
260,10.2272,1.23359e-15
260,10.3321,3.29159e-16
260,10.437,1.03769e-15
260,10.5419,9.20115e-16
260,10.6468,1.6731e-15
260,10.7517,1.52072e-15
260,10.8566,1.33296e-15
260,10.9615,2.51557e-15
260,11.0664,2.18793e-15
260,11.1713,2.78628e-15
260,11.2762,2.87206e-15
260,11.3811,2.94158e-15
260,11.486,4.18798e-15
260,11.5909,4.05969e-15
260,11.6958,3.80986e-15
260,11.8007,4.98988e-15
260,11.9056,5.64849e-15
260,12.0105,5.38042e-15
260,12.1154,5.84909e-15
260,12.2203,6.84494e-15
260,12.3251,7.31324e-15
260,12.43,7.45146e-15
260,12.5349,8.01186e-15
260,12.6398,8.9647e-15
260,12.7447,9.69709e-15
260,12.8496,9.97232e-15
260,12.9545,1.04107e-14
260,13.0594,1.15084e-14
260,13.1643,1.27717e-14
260,13.2692,1.33564e-14
260,13.3741,1.35869e-14
260,13.479,1.44827e-14
260,13.5839,1.60805e-14
260,13.6888,1.74046e-14
260,13.7937,1.81563e-14
260,13.8986,1.9155e-14
260,14.0035,2.07122e-14
260,14.1084,2.21008e-14
260,14.2133,2.30766e-14
260,14.3181,2.44766e-14
260,14.423,2.66999e-14
260,14.5279,2.8897e-14
260,14.6328,3.05094e-14
260,14.7377,3.23413e-14
260,14.8426,3.50557e-14
260,14.9475,3.78884e-14
260,15.0524,4.00994e-14
260,15.1573,4.2469e-14
260,15.2622,4.59181e-14
260,15.3671,4.97742e-14
260,15.472,5.30415e-14
260,15.5769,5.63854e-14
260,15.6818,6.10038e-14
265,-15.6818,1.40715e-13
265,-15.5769,1.48827e-13
265,-15.472,1.62643e-13
265,-15.3671,1.78621e-13
265,-15.2622,1.90831e-13
265,-15.1573,2.02619e-13
265,-15.0524,2.21063e-13
265,-14.9475,2.43677e-13
265,-14.8426,2.62795e-13
265,-14.7377,2.80584e-13
265,-14.6328,3.06102e-13
265,-14.5279,3.38574e-13
265,-14.423,3.68538e-13
265,-14.3181,3.96339e-13
265,-14.2133,4.33154e-13
265,-14.1084,4.80771e-13
265,-14.0035,5.27969e-13
265,-13.8986,5.72448e-13
265,-13.7937,6.27595e-13
265,-13.6888,6.99012e-13
265,-13.5839,7.74055e-13
265,-13.479,8.46783e-13
265,-13.3741,9.32825e-13
265,-13.2692,1.04332e-12
265,-13.1643,1.16495e-12
265,-13.0594,1.28685e-12
265,-12.9545,1.42678e-12
265,-12.8496,1.60394e-12
265,-12.7447,1.80598e-12
265,-12.6398,2.01575e-12
265,-12.5349,2.25293e-12
265,-12.43,2.54873e-12
265,-12.3251,2.89503e-12
265,-12.2203,3.26728e-12
265,-12.1154,3.68695e-12
265,-12.0105,4.20368e-12
265,-11.9056,4.82045e-12
265,-11.8007,5.50543e-12
265,-11.6958,6.28276e-12
265,-11.5909,7.23203e-12
265,-11.486,8.38189e-12
265,-11.3811,9.69812e-12
265,-11.2762,1.12123e-11
265,-11.1713,1.3057e-11
265,-11.0664,1.53197e-11
265,-10.9615,1.79835e-11
265,-10.8566,2.1106e-11
265,-10.7517,2.49263e-11
265,-10.6468,2.96713e-11
265,-10.5419,3.54088e-11
265,-10.437,4.22902e-11
265,-10.3321,5.08017e-11
265,-10.2272,6.15304e-11
265,-10.1224,7.48552e-11
265,-10.0175,9.12686e-11
265,-9.91257,1.11933e-10
265,-9.80767,1.38481e-10
265,-9.70278,1.72411e-10
265,-9.59788,2.15516e-10
265,-9.49299,2.71165e-10
265,-9.38809,3.44493e-10
265,-9.2832,4.41364e-10
265,-9.1783,5.68994e-10
265,-9.07341,7.39401e-10
265,-8.96851,9.71863e-10
265,-8.86362,1.29181e-09
265,-8.75872,1.73246e-09
265,-8.65383,2.34778e-09
265,-8.54893,3.22938e-09
265,-8.44404,4.50948e-09
265,-8.33914,6.37302e-09
265,-8.23425,9.14852e-09
265,-8.12935,1.3424e-08
265,-8.02446,2.0064e-08
265,-7.91956,3.05507e-08
265,-7.81467,4.79027e-08
265,-7.70977,7.71718e-08
265,-7.60488,1.28065e-07
265,-7.49998,2.22197e-07
265,-7.39509,4.027e-07
265,-7.29019,7.61122e-07
265,-7.1853,1.61469e-06
265,-7.0804,4.43586e-06
265,-6.97551,4.8229e-06
265,-6.87061,3.68842e-05
265,-6.76572,0.00145004
265,-6.66082,0.0147848
265,-6.55593,0.0985789
265,-6.45103,0.525259
265,-6.34614,2.07887
265,-6.24124,5.69322
265,-6.13635,10.6716
265,-6.03146,13.8818
265,-5.92656,12.7487
265,-5.82167,8.37625
265,-5.71677,3.96315
265,-5.61188,1.34616
265,-5.50698,0.321912
265,-5.40209,0.0512297
265,-5.29719,0.00456417
265,-5.1923,0.000100612
265,-5.0874,5.00258e-05
265,-4.98251,5.84441e-05
265,-4.87761,3.17191e-05
265,-4.77272,1.417e-05
265,-4.66782,5.97022e-06
265,-4.56293,2.49275e-06
265,-4.45803,1.08041e-06
265,-4.35314,5.07166e-07
265,-4.24824,2.64138e-07
265,-4.14335,1.51224e-07
265,-4.03845,9.20143e-08
265,-3.93356,5.8371e-08
265,-3.82866,3.81702e-08
265,-3.72377,2.54635e-08
265,-3.61887,1.74349e-08
265,-3.51398,1.21359e-08
265,-3.40908,8.62529e-09
265,-3.30419,6.22637e-09
265,-3.19929,4.56381e-09
265,-3.0944,3.3913e-09
265,-2.9895,2.55585e-09
265,-2.88461,1.94408e-09
265,-2.77971,1.50123e-09
265,-2.67482,1.1647e-09
265,-2.56992,9.16084e-10
265,-2.46503,7.2758e-10
265,-2.36013,5.80269e-10
265,-2.25524,4.67278e-10
265,-2.15034,3.80011e-10
265,-2.04545,3.10758e-10
265,-1.94056,2.5539e-10
265,-1.83566,2.11428e-10
265,-1.73077,1.76407e-10
265,-1.62587,1.47967e-10
265,-1.52098,1.24556e-10
265,-1.41608,1.05414e-10
265,-1.31119,8.98637e-11
265,-1.20629,7.70045e-11
265,-1.1014,6.61343e-11
265,-0.996501,5.70103e-11
265,-0.891606,4.94891e-11
265,-0.786712,4.31967e-11
265,-0.681817,3.77519e-11
265,-0.576922,3.3061e-11
265,-0.472027,2.91483e-11
265,-0.367132,2.586e-11
265,-0.262237,2.29583e-11
265,-0.157342,2.03866e-11
265,-0.0524474,1.8216e-11
265,0.0524474,1.63952e-11
265,0.157342,1.476e-11
265,0.262237,1.3258e-11
265,0.367132,1.19712e-11
265,0.472027,1.09196e-11
265,0.576922,1.00025e-11
265,0.681817,9.13209e-12
265,0.786712,8.31393e-12
265,0.891606,7.63888e-12
265,0.996501,7.12439e-12
265,1.1014,6.53719e-12
265,1.20629,6.00173e-12
265,1.31119,5.66247e-12
265,1.41608,5.23897e-12
265,1.52098,4.9504e-12
265,1.62587,4.53417e-12
265,1.73077,4.33276e-12
265,1.83566,4.12258e-12
265,1.94056,3.81237e-12
265,2.04545,3.65187e-12
265,2.15034,3.48373e-12
265,2.25524,3.30048e-12
265,2.36013,3.17049e-12
265,2.46503,3.04237e-12
265,2.56992,2.9094e-12
265,2.67482,2.81638e-12
265,2.77971,2.746e-12
265,2.88461,2.65754e-12
265,2.9895,2.57269e-12
265,3.0944,2.52952e-12
265,3.19929,2.50546e-12
265,3.30419,2.46116e-12
265,3.40908,2.41695e-12
265,3.51398,2.4145e-12
265,3.61887,2.43776e-12
265,3.72377,2.44371e-12
265,3.82866,2.4457e-12
265,3.93356,2.49202e-12
265,4.03845,2.57831e-12
265,4.14335,2.65831e-12
265,4.24824,2.73659e-12
265,4.35314,2.87109e-12
265,4.45803,3.07703e-12
265,4.56293,3.31122e-12
265,4.66782,3.5751e-12
265,4.77272,3.95217e-12
265,4.87761,4.50717e-12
265,4.98251,5.23454e-12
265,5.0874,6.1701e-12
265,5.1923,7.46165e-12
265,5.29719,9.19609e-12
265,5.40209,1.11841e-11
265,5.50698,1.30595e-11
265,5.61188,1.44969e-11
265,5.71677,1.50757e-11
265,5.82167,1.44308e-11
265,5.92656,1.26852e-11
265,6.03146,1.04581e-11
265,6.13635,8.1276e-12
265,6.24124,5.99227e-12
265,6.34614,4.28159e-12
265,6.45103,3.05129e-12
265,6.55593,2.18163e-12
265,6.66082,1.55068e-12
265,6.76572,1.11715e-12
265,6.87061,8.3183e-13
265,6.97551,6.28228e-13
265,7.0804,4.70518e-13
265,7.1853,3.57518e-13
265,7.29019,2.81886e-13
265,7.39509,2.22273e-13
265,7.49998,1.70572e-13
265,7.60488,1.33952e-13
265,7.70977,1.10326e-13
265,7.81467,8.76614e-14
265,7.91956,6.57046e-14
265,8.02446,5.34608e-14
265,8.12935,4.698e-14
265,8.23425,3.50828e-14
265,8.33914,2.32547e-14
265,8.44404,2.23172e-14
265,8.54893,2.17931e-14
265,8.65383,1.11963e-14
265,8.75872,6.6114e-15
265,8.86362,1.27674e-14
265,8.96851,8.4156e-15
265,9.07341,7.69251e-16
265,9.1783,5.83068e-15
265,9.2832,4.94681e-15
265,9.38809,1.05146e-16
265,9.49299,1.74561e-15
265,9.59788,4.46017e-16
265,9.70278,9.2408e-16
265,9.80767,8.91421e-17
265,9.91257,1.20124e-15
265,10.0175,7.25097e-16
265,10.1224,8.92765e-16
265,10.2272,5.40795e-16
265,10.3321,2.52096e-15
265,10.437,1.79944e-15
265,10.5419,2.53685e-15
265,10.6468,1.96891e-15
265,10.7517,4.54312e-15
265,10.8566,4.17586e-15
265,10.9615,4.2633e-15
265,11.0664,5.14069e-15
265,11.1713,5.94006e-15
265,11.2762,7.99712e-15
265,11.3811,6.95622e-15
265,11.486,7.26676e-15
265,11.5909,1.0183e-14
265,11.6958,1.06926e-14
265,11.8007,1.03264e-14
265,11.9056,1.15469e-14
265,12.0105,1.3323e-14
265,12.1154,1.45277e-14
265,12.2203,1.51677e-14
265,12.3251,1.57104e-14
265,12.43,1.74289e-14
265,12.5349,1.95468e-14
265,12.6398,2.04519e-14
265,12.7447,2.09087e-14
265,12.8496,2.2946e-14
265,12.9545,2.5498e-14
265,13.0594,2.65919e-14
265,13.1643,2.73327e-14
265,13.2692,3.00298e-14
265,13.3741,3.33272e-14
265,13.479,3.45333e-14
265,13.5839,3.50401e-14
265,13.6888,3.81308e-14
265,13.7937,4.2903e-14
265,13.8986,4.55451e-14
265,14.0035,4.63508e-14
265,14.1084,4.92817e-14
265,14.2133,5.4557e-14
265,14.3181,5.82864e-14
265,14.423,5.996e-14
265,14.5279,6.37114e-14
265,14.6328,7.06134e-14
265,14.7377,7.63873e-14
265,14.8426,7.93688e-14
265,14.9475,8.39279e-14
265,15.0524,9.23856e-14
265,15.1573,1.00434e-13
265,15.2622,1.05197e-13
265,15.3671,1.11046e-13
265,15.472,1.21687e-13
265,15.5769,1.33016e-13
265,15.6818,1.40715e-13
270,-15.6818,2.67308e-13
270,-15.5769,2.83054e-13
270,-15.472,3.10982e-13
270,-15.3671,3.4142e-13
270,-15.2622,3.63078e-13
270,-15.1573,3.85446e-13
270,-15.0524,4.22429e-13
270,-14.9475,4.66049e-13
270,-14.8426,5.00863e-13
270,-14.7377,5.34351e-13
270,-14.6328,5.85098e-13
270,-14.5279,6.48212e-13
270,-14.423,7.03839e-13
270,-14.3181,7.56057e-13
270,-14.2133,8.28497e-13
270,-14.1084,9.21178e-13
270,-14.0035,1.00987e-12
270,-13.8986,1.09353e-12
270,-13.7937,1.20116e-12
270,-13.6888,1.3402e-12
270,-13.5839,1.48261e-12
270,-13.479,1.62021e-12
270,-13.3741,1.78738e-12
270,-13.2692,2.00238e-12
270,-13.1643,2.23473e-12
270,-13.0594,2.4667e-12
270,-12.9545,2.73797e-12
270,-12.8496,3.08241e-12
270,-12.7447,3.47013e-12
270,-12.6398,3.87153e-12
270,-12.5349,4.33145e-12
270,-12.43,4.90645e-12
270,-12.3251,5.57327e-12
270,-12.2203,6.28904e-12
270,-12.1154,7.10433e-12
270,-12.0105,8.10976e-12
270,-11.9056,9.30081e-12
270,-11.8007,1.06235e-11
270,-11.6958,1.2138e-11
270,-11.5909,1.39892e-11
270,-11.486,1.62166e-11
270,-11.3811,1.87682e-11
270,-11.2762,2.17288e-11
270,-11.1713,2.53388e-11
270,-11.0664,2.97384e-11
270,-10.9615,3.49233e-11
270,-10.8566,4.1054e-11
270,-10.7517,4.85648e-11
270,-10.6468,5.7836e-11
270,-10.5419,6.90551e-11
270,-10.437,8.26311e-11
270,-10.3321,9.94638e-11
270,-10.2272,1.20558e-10
270,-10.1224,1.46763e-10
270,-10.0175,1.79334e-10
270,-9.91257,2.20504e-10
270,-9.80767,2.73122e-10
270,-9.70278,3.40343e-10
270,-9.59788,4.26533e-10
270,-9.49299,5.38446e-10
270,-9.38809,6.85298e-10
270,-9.2832,8.79096e-10
270,-9.1783,1.13697e-09
270,-9.07341,1.48405e-09
270,-8.96851,1.95588e-09
270,-8.86362,2.60437e-09
270,-8.75872,3.50871e-09
270,-8.65383,4.78525e-09
270,-8.54893,6.60501e-09
270,-8.44404,9.24916e-09
270,-8.33914,1.31793e-08
270,-8.23425,1.90805e-08
270,-8.12935,2.80941e-08
270,-8.02446,4.23709e-08
270,-7.91956,6.54012e-08
270,-7.81467,1.03294e-07
270,-7.70977,1.68712e-07
270,-7.60488,2.85189e-07
270,-7.49998,5.03831e-07
270,-7.39509,9.4354e-07
270,-7.29019,1.89552e-06
270,-7.1853,4.2726e-06
270,-7.0804,8.87402e-06
270,-6.97551,7.94169e-06
270,-6.87061,0.000138106
270,-6.76572,0.00202734
270,-6.66082,0.0141508
270,-6.55593,0.0893439
270,-6.45103,0.516714
270,-6.34614,2.12995
270,-6.24124,5.82097
270,-6.13635,10.7233
270,-6.03146,13.7142
270,-5.92656,12.4817
270,-5.82167,8.22696
270,-5.71677,3.9664
270,-5.61188,1.40072
270,-5.50698,0.358494
270,-5.40209,0.0645294
270,-5.29719,0.00780206
270,-5.1923,0.000813091
270,-5.0874,0.000290301
270,-4.98251,0.000170003
270,-4.87761,8.06897e-05
270,-4.77272,3.3139e-05
270,-4.66782,1.26541e-05
270,-4.56293,4.73791e-06
270,-4.45803,1.86591e-06
270,-4.35314,8.34617e-07
270,-4.24824,4.34923e-07
270,-4.14335,2.54186e-07
270,-4.03845,1.58209e-07
270,-3.93356,1.01398e-07
270,-3.82866,6.6494e-08
270,-3.72377,4.46307e-08
270,-3.61887,3.04925e-08
270,-3.51398,2.13225e-08
270,-3.40908,1.51645e-08
270,-3.30419,1.09693e-08
270,-3.19929,8.05621e-09
270,-3.0944,5.99135e-09
270,-2.9895,4.52137e-09
270,-2.88461,3.45052e-09
270,-2.77971,2.65743e-09
270,-2.67482,2.07306e-09
270,-2.56992,1.62782e-09
270,-2.46503,1.29356e-09
270,-2.36013,1.03569e-09
270,-2.25524,8.33274e-10
270,-2.15034,6.77208e-10
270,-2.04545,5.55369e-10
270,-1.94056,4.57199e-10
270,-1.83566,3.78058e-10
270,-1.73077,3.15387e-10
270,-1.62587,2.65206e-10
270,-1.52098,2.23609e-10
270,-1.41608,1.89011e-10
270,-1.31119,1.61024e-10
270,-1.20629,1.38315e-10
270,-1.1014,1.19032e-10
270,-0.996501,1.02471e-10
270,-0.891606,8.8829e-11
270,-0.786712,7.77103e-11
270,-0.681817,6.80959e-11
270,-0.576922,5.95542e-11
270,-0.472027,5.23836e-11
270,-0.367132,4.65625e-11
270,-0.262237,4.14785e-11
270,-0.157342,3.6791e-11
270,-0.0524474,3.27607e-11
270,0.0524474,2.95217e-11
270,0.157342,2.66945e-11
270,0.262237,2.39809e-11
270,0.367132,2.15841e-11
270,0.472027,1.9721e-11
270,0.576922,1.81505e-11
270,0.681817,1.65253e-11
270,0.786712,1.49501e-11
270,0.891606,1.37964e-11
270,0.996501,1.29112e-11
270,1.1014,1.18288e-11
270,1.20629,1.08978e-11
270,1.31119,1.0119e-11
270,1.41608,9.55133e-12
270,1.52098,8.93755e-12
270,1.62587,8.29115e-12
270,1.73077,7.69076e-12
270,1.83566,7.47679e-12
270,1.94056,7.02991e-12
270,2.04545,6.52644e-12
270,2.15034,6.2408e-12
270,2.25524,6.0302e-12
270,2.36013,5.76885e-12
270,2.46503,5.46973e-12
270,2.56992,5.23436e-12
270,2.67482,5.10961e-12
270,2.77971,4.99276e-12
270,2.88461,4.79986e-12
270,2.9895,4.6235e-12
270,3.0944,4.56873e-12
270,3.19929,4.55444e-12
270,3.30419,4.45676e-12
270,3.40908,4.34e-12
270,3.51398,4.34386e-12
270,3.61887,4.42512e-12
270,3.72377,4.43318e-12
270,3.82866,4.39167e-12
270,3.93356,4.46692e-12
270,4.03845,4.6679e-12
270,4.14335,4.82797e-12
270,4.24824,4.92013e-12
270,4.35314,5.13419e-12
270,4.45803,5.55512e-12
270,4.56293,6.022e-12
270,4.66782,6.45708e-12
270,4.77272,7.09633e-12
270,4.87761,8.18688e-12
270,4.98251,9.68664e-12
270,5.0874,1.15818e-11
270,5.1923,1.43445e-11
270,5.29719,1.85822e-11
270,5.40209,2.40526e-11
270,5.50698,2.96006e-11
270,5.61188,3.42919e-11
270,5.71677,3.71245e-11
270,5.82167,3.64417e-11
270,5.92656,3.20254e-11
270,6.03146,2.60503e-11
270,6.13635,1.99757e-11
270,6.24124,1.43227e-11
270,6.34614,9.74781e-12
270,6.45103,6.68595e-12
270,6.55593,4.7079e-12
270,6.66082,3.26604e-12
270,6.76572,2.23629e-12
270,6.87061,1.62091e-12
270,6.97551,1.25512e-12
270,7.0804,9.46513e-13
270,7.1853,6.76022e-13
270,7.29019,5.10776e-13
270,7.39509,4.29414e-13
270,7.49998,3.47485e-13
270,7.60488,2.48761e-13
270,7.70977,1.83943e-13
270,7.81467,1.64268e-13
270,7.91956,1.43158e-13
270,8.02446,9.96013e-14
270,8.12935,6.6682e-14
270,8.23425,6.40604e-14
270,8.33914,6.22187e-14
270,8.44404,3.92252e-14
270,8.54893,2.05818e-14
270,8.65383,2.56553e-14
270,8.75872,2.72918e-14
270,8.86362,1.10177e-14
270,8.96851,5.4681e-15
270,9.07341,1.22024e-14
270,9.1783,6.44668e-15
270,9.2832,1.2317e-15
270,9.38809,3.36377e-15
270,9.49299,7.13e-16
270,9.59788,1.3103e-15
270,9.70278,5.69513e-16
270,9.80767,6.51127e-16
270,9.91257,9.71621e-16
270,10.0175,9.77654e-16
270,10.1224,1.11166e-15
270,10.2272,2.22045e-15
270,10.3321,3.52321e-15
270,10.437,3.6896e-15
270,10.5419,3.54861e-15
270,10.6468,5.95646e-15
270,10.7517,6.8772e-15
270,10.8566,8.84095e-15
270,10.9615,7.09641e-15
270,11.0664,1.03543e-14
270,11.1713,1.27017e-14
270,11.2762,1.31472e-14
270,11.3811,1.39929e-14
270,11.486,1.46299e-14
270,11.5909,1.87386e-14
270,11.6958,2.10594e-14
270,11.8007,1.9302e-14
270,11.9056,2.14327e-14
270,12.0105,2.66694e-14
270,12.1154,2.813e-14
270,12.2203,2.74721e-14
270,12.3251,2.98744e-14
270,12.43,3.48229e-14
270,12.5349,3.75013e-14
270,12.6398,3.75723e-14
270,12.7447,3.95242e-14
270,12.8496,4.50807e-14
270,12.9545,4.93776e-14
270,13.0594,4.97751e-14
270,13.1643,5.12143e-14
270,13.2692,5.76782e-14
270,13.3741,6.43537e-14
270,13.479,6.58425e-14
270,13.5839,6.65264e-14
270,13.6888,7.29119e-14
270,13.7937,8.17926e-14
270,13.8986,8.59706e-14
270,14.0035,8.76986e-14
270,14.1084,9.46548e-14
270,14.2133,1.05222e-13
270,14.3181,1.11231e-13
270,14.423,1.13665e-13
270,14.5279,1.21545e-13
270,14.6328,1.35187e-13
270,14.7377,1.45142e-13
270,14.8426,1.49913e-13
270,14.9475,1.59444e-13
270,15.0524,1.76646e-13
270,15.1573,1.91354e-13
270,15.2622,1.99341e-13
270,15.3671,2.11144e-13
270,15.472,2.32812e-13
270,15.5769,2.54038e-13
270,15.6818,2.67308e-13
275,-15.6818,4.14483e-13
275,-15.5769,4.30377e-13
275,-15.472,5.00285e-13
275,-15.3671,5.61472e-13
275,-15.2622,5.69733e-13
275,-15.1573,5.88218e-13
275,-15.0524,6.73334e-13
275,-14.9475,7.64397e-13
275,-14.8426,7.93726e-13
275,-14.7377,8.2027e-13
275,-14.6328,9.26384e-13
275,-14.5279,1.05924e-12
275,-14.423,1.1239e-12
275,-14.3181,1.16856e-12
275,-14.2133,1.30562e-12
